title,text,label,category
ศูนย์ฉีดวัคซีนโควิด 19 กทม. อาคารกีฬาเวสน์ 1 จะเปิดให้บริการถึงเดือนพ.ย.,"ตามที่มีข้อมูลในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องศูนย์ฉีดวัคซีนโควิด 19 กทม. อาคารกีฬาเวสน์ 1 จะเปิดให้บริการถึงเดือนพ.ย. ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานประชาสัมพันธ์ กรุงเทพมหานคร พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

ศูนย์ฉีดวัคซีนป้องกันโรคโควิด 19 กรุงเทพมหานคร ณ อาคารกีฬาเวสน์ 1 ศูนย์เยาวชนกรุงเทพมหานคร (ไทย – ญี่ปุ่น) เขตดินแดง ได้เปิดให้บริการแก่ผู้มีอายุ 5 ปีขึ้นไป ทุกสัญชาติ สำหรับวัคซีนทุกเข็ม ดังนี้

– เปิดให้บริการทุกวัน ถึงวันที่ 31 ตุลาคม 2565
– ส่วนในเดือนพฤศจิกายน จะเปิดให้บริการเฉพาะวันเสาร์ – อาทิตย์ และจะหยุดให้บริการเป็นเดือนสุดท้าย
– ผู้ประสงค์รับวัคซีนสามารถเข้ารับบริการได้โดยจองผ่านแอป QueQ หรือวอล์คอิน (Walk in) ระหว่างเวลา 08.00 – 16.00 น.
– ผู้สูงอายุ 60 ปีขึ้นไป ผู้มีโรคประจำตัว 7 กลุ่มโรค และหญิงตั้งครรภ์ ควรเข้ารับบริการฉีดวัคซีนป้องกันโรคโควิด 19 เพื่อสร้างภูมิคุ้มกัน ลดความรุนแรงของอาการ และลดโอกาสการเสียชีวิต",True,covid-19
อย่าแชร์! ดื่มน้ำมะพร้าว น้ำมะนาว และเกลือรวมกัน สามารถรักษาโควิด 19 ให้หายได้ใน 2 ชม.,"ตามที่ได้มีข้อมูลด้านสุขภาพในประเด็นเรื่องดื่มน้ำมะพร้าว น้ำมะนาว และเกลือรวมกัน สามารถรักษาโควิด 19 ให้หายได้ใน 2 ชม. ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงโดยกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข พบว่าข้อมูลดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีคำแนะนำที่ระบุว่าดื่มน้ำมะพร้าว น้ำมะนาว และเกลือรวมกัน สามารถรักษาโควิด 19 ให้หายได้ใน 2 ชม. ทางกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข ได้ตรวจสอบข้อมูลและชี้แจงว่าการรับประทานน้ำมะพร้าว น้ำมะนาว และเกลือรวมกัน จะสามารถหายภายใน 2 ชั่วโมง ไม่มีผลป้องกันโควิดได้ เป็นการกล่าวอ้างที่เกินจริง ซึ่งการกระทำดังกล่าวยังไม่มีรายงานทางการแพทย์ยืนยันว่าช่วยฆ่าเชื้อไวรัสได้ ซึ่งหากผู้ป่วยพบว่าตนเองติดเชื้อไวรัสโควิด 19 ควรดำเนินการเข้ารับการรักษาตามแนวทางที่กระทรวงสาธารณสุขกำหนดตามสิทธิการรักษา หากต้องการใช้การแพทย์แผนไทย การแพทย์ทางเลือก และสมุนไพรร่วมกับการรักษา ควรขอรับการปรึกษาจากแพทย์แผนไทย แพทย์แผนไทยประยุกต์ หรือบุคลากรทางการแพทย์ที่มีความรู้เพื่อให้การดูแลรักษาอย่างถูกต้องและปลอดภัยต่อไป",False,covid-19
อย่าแชร์! เสพกัญชาทำให้เชื้อโควิด 19 ฝังตัวไม่ได้,"ตามที่ได้มีคำแนะนำในสื่อออนไลน์เกี่ยวกับประเด็นเรื่องเสพกัญชาทำให้เชื้อโควิด 19 ฝังตัวไม่ได้ ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงกับกรมควบคุมโรค กระทรวงสาธารณสุข พบว่าข้อมูลดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการส่งต่อข้อความโดยระบุว่าเสพกัญชาทำให้เชื้อโควิด 19 ฝังตัวไม่ได้ ทางกรมควบคุมโรค กระทรวงสาธารณสุข ได้ตรวจสอบข้อมูลและชี้แจงว่าปัจจุบันยังไม่มีงานวิจัยทางการแพทย์ที่ยืนยันว่ากัญชาจะทำให้เชื้อโควิด 19 ฝังตัวไม่ได้",False,covid-19
กรมวิทย์ฯ เผยไทยยังไม่พบโควิด 19 สายพันธุ์ BQ.1.1 และสายพันธุ์ XBB ,"ตามที่มีการเผยแพร่ข้อมูลในสื่อออนไลน์ต่าง ๆ เกี่ยวกับประเด็นเรื่องกรมวิทย์ฯ เผยไทยยังไม่พบโควิด 19 สายพันธุ์ BQ.1.1 และสายพันธุ์ XBB ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยกรมวิทยาศาสตร์การแพทย์ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

กรณีที่มีข่าวในต่างประเทศตรวจพบโอมิครอนกลายพันธุ์ตัวใหม่ ไม่ว่าจะเป็น  “BQ.1.1” และ “XBB” สามารถแพร่เชื้อได้เร็ว และดื้อภูมิคุ้มกันมากกว่าทุกสายพันธุ์นั้น ขอชี้แจงว่าจากข้อมูลการเฝ้าระวังการกลายพันธุ์ของเชื้อโควิด 19 กรมวิทยาศาสตร์การแพทย์ร่วมกับเครือข่ายทั่วประเทศ ยังไม่มีรายงานการตรวจพบสายพันธุ์ดังกล่าวในประเทศไทย ซึ่งขณะนี้เชื้อโควิด 19 ที่แพร่ระบาดในประเทศไทยส่วนใหญ่เป็น “โอมิครอน” สายพันธุ์ย่อย BA.5",True,covid-19
อย่าแชร์! สูตรฆ่าเชื้อไวรัสโควิด 19 ด้วยการสูดไอน้ำสมุนไพร,"ตามที่ได้มีคำแนะนำในประเด็นเรื่องสูตรฆ่าเชื้อไวรัสโควิด 19 ด้วยการสูดไอน้ำสมุนไพร ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงโดยกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข พบว่าข้อมูลดังกล่าวนั้น เป็นข้อมูลเท็จ
กรณีที่มีการส่งต่อข้อมูลแนะนำโดยระบุถึงการรักษาโควิด 19 ด้วยวิธีการใช้หม้อดินหรือหม้อหุงข้าวไฟฟ้าขนาดเล็กที่ต้มน้ำสมุนไพร และใช้ผ้าคลุมศีรษะเพื่อสูดไอน้ำดังกล่าว เรียกว่าการสูดไอน้ำร้อน ทางกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข ได้ตรวจสอบข้อมูลและชี้แจงว่ายังไม่พบหลักฐานที่สามารถยืนยันได้ว่าการดูแลสุขภาพด้วยวิธีดังกล่าวสามารถฆ่าเชื้อโควิด 19 ได้ และวิธีการสูดไอน้ำร้อนอาจเสี่ยงในการแพร่เชื้อโควิด 19 จากการแพร่กระจายของไอความร้อนได้ ดังนั้น วิธีดังกล่าวถือว่าเป็นการบรรเทาอาการจากการติดขัดของทางเดินหายใจเพียงเท่านั้น ",False,covid-19
อย่าแชร์! รายชื่อยาทั้ง 6 ชนิด ที่ควรซื้อติดบ้านไว้รักษาโควิด 19 ด้วยตัวเอง,"ตามที่ได้มีการส่งต่อข้อมูลในประเด็นเรื่องรายชื่อยาทั้ง 6 ชนิด ที่ควรซื้อติดบ้านไว้รักษาโควิด 19 ด้วยตัวเอง ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยกรมการแพทย์ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการส่งต่อข้อมูลเรื่องยารักษาโควิด 19 ที่ต้องเตรียมไว้เพื่อรักษาตนเองที่บ้าน 6 ชนิด คือ ยาพาราเซตามอล แอมบรอกซอล เดกซ์โทรเมทอร์แฟน คลอเฟนิรามีน วิตามินซี และฟ้าทะลายโจรนั้น ทางกรมการแพทย์ กระทรวงสาธารณสุข ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่าผู้ป่วยโควิด 19 ที่ต้องการเข้าร่วมโครงการ home isolation ต้องได้รับการอนุญาตจากแพทย์เท่านั้น โดยการจ่ายยารักษาผู้ป่วยที่กักตัวที่บ้านเป็นไปตามที่แพทย์ประเมินอาการรายบุคคล เพราะการรับประทานยาเอง อาจทำให้เกิดอันตรายจากภาวะแทรกซ้อนของยาได้",False,covid-19
อย่าแชร์! รับวัคซีนเข็ม 4 แบบแปะฉีดตัวเองที่บ้าน จะกลายเป็นคนติดยา,ตามที่มีการบอกต่อข้อมูลเรื่องรับวัคซีนเข็ม 4 แบบแปะฉีดตัวเองที่บ้าน จะกลายเป็นคนติดยา ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยกรมวิทยาศาสตร์การแพทย์ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ,False,covid-19
ศูนย์ฉีดวัคซีนกลางบางซื่อ เปิดจองฉีดวัคซีนเข็ม 3 ไฟเซอร์เด็ก สำหรับเด็กเล็กอายุ 5-11 ปี ,ตามที่มีการเผยแพร่ข้อมูลเกี่ยวกับสุขภาพในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องศูนย์ฉีดวัคซีนกลางบางซื่อ เปิดจองฉีดวัคซีนเข็ม 3 ไฟเซอร์เด็ก สำหรับเด็กเล็กอายุ 5-11 ปี ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับสถาบันโรคผิวหนัง กรมการแพทย์ กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าว เป็นข้อมูลจริง,True,covid-19
อย่าแชร์!  ทานเนื้อวัว นมวัว ประจำเลือดมักเป็นกรด จะทำให้เชื้อไวรัสโควิด 19 เจริญเติบโตได้เป็นอย่างดี,"ตามที่มีการเผยแพร่ข้อมูลในสื่อออนไลน์เกี่ยวกับประเด็นด้านสุขภาพเรื่องทานเนื้อวัว นมวัว ประจำเลือดมักเป็นกรด จะทำให้เชื้อไวรัสโควิด 19 เจริญเติบโตได้เป็นอย่างดี ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักโภชนาการ กรมอนามัย กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

กรณีการเผยแพร่ข้อมูลว่าผู้ที่ทานเนื้อวัว นมวัวเป็นประจำทำให้เลือดในร่างกายเป็นกรด ซึ่งเมื่อเจอกับเชื้อไวรัสโควิด 19 ทำให้เชื้อเติบโตได้เป็นอย่างดีนั้น ทางสำนักโภชนาการ กรมอนามัย กระทรวงสาธารณสุข ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่าความเป็นกรดด่างของเลือด ไม่ได้มีการเปลี่ยนแปลงได้ง่ายด้วยการรับประทานอาหารเพียงอย่างเดียว ระบบการทำงานร่างกายจะมีกลไกการควบคุมอวัยวะในร่างกายให้ทำงานได้ตามปกติ การกินอาหารที่เป็นกรดหรือด่าง จึงไม่สามารถที่จะลดหรือทำลายไวรัสโควิดในร่างกายได้",False,covid-19
อย่าแชร์! ภาพพนักงานตกงานจำนวนมาก รัฐไม่เยียวยา ต้องนั่งรอรับอาหารฟรี ที่ริมชายหาดพัทยา,"ตามที่มีการเผยแพร่ข่าวสารในสื่อสังคมออนไลน์ว่าภาพพนักงานตกงานจำนวนมาก รัฐไม่เยียวยา ต้องนั่งรอรับอาหารฟรี ที่ริมชายหาดพัทยา ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับสำนักงานปลัดกระทรวงแรงงาน กระทรวงแรงงาน พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ
กรณีการแชร์ข่าวสารในสื่อสังคมออนไลน์ระบุว่าพนักงานจำนวนมากตกงานเนื่องจากบริษัทปิดตัวเลง เจอพิษโควิดไร้การเยียวยาจากรัฐ เลยต้องมานั่งรออาหารจากคนใจดีมามอบให้ ที่ริมชายหาดพัทยานั้น ทางสำนักงานปลัดกระทรวงแรงงาน กระทรวงแรงงาน ได้ตรวจสอบและชี้แจงข้อเท็จจริงว่าข่าวดังกล่าวเป็นข่าวเก่า เมื่อวันที่ 15 -16  มิถุนายน 2564 ที่ผ่านมา โดยมีนักธุรกิจซึ่งเป็นผู้ใจบุญในพื้นที่เมืองพัทยา จังหวัดชลบุรี ได้บริจาคข้าวสาร อาหารแห้ง รวมถึงอาหารกล่องมามอบให้แก่ประชาชนทั่วไปที่ได้รับผลกระทบจากโควิด 19 ที่บริเวณชายหาดพัทยา คนที่มารับอาหารก็มีความหลากหลาย โดยมีเจ้าหน้าที่เทศกิจของเมืองพัทยา มาอำนวยความสะดวกในการจัดระเบียบรักษาระยะห่าง ซึ่งได้มีการดำเนินการมาตั้งแต่ช่วงแรก ๆ ที่มีการแพร่ระบาดของโควิด 19 แล้ว โดยผู้ประสงค์จะนำอาหารมามอบจะต้องแจ้งองค์กรปกครองส่วนท้องถิ่นทราบ เพื่อจะได้ช่วยอำนวยความสะดวกในการจัดระเบียบให้มีการรักษาระยะห่างตามที่สาธารณสุขกำหนด",False,covid-19
อย่าแชร์! ศาลฎีกายกเลิกการฉีดวัคซีนสากลในสหรัฐอเมริกา,"กรณีการส่งต่อข้อมูลผ่านโซเชียลมีเดียเรื่องศาลฎีกายกเลิกการฉีดวัคซีนสากลในสหรัฐอเมริกา ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยกรมสารนิเทศ กระทรวงการต่างประเทศ พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีข้อมูลระบุว่าศาลฎีกายกเลิกการฉีดวัคซีนสากลในสหรัฐอเมริกา โดยหัวหน้าผู้เชี่ยวชาญด้านโรคิดเชื้อ แพ้คดีในศาลเพราะไม่สามารถพิสูจน์ได้ว่าวัคซีนทั้งหมดของพวกเขาปลอดภัยต่อสุขภาพของประชาชน และไม่ควรฉีดวัคซีนป้องกันโควิด 19 แบบ mRNA  เพราะจะรบกวนสารพันธุกรรมของผู้ป่วยโดยตรง

ทางกรมสารนิเทศ กระทรวงการต่างประเทศ ได้ตรวจสอบและชี้แจงว่า เมื่อวันที่ 19 พ.ค. 2564 สำนักข่าว USA Today ของสหรัฐฯ (USA Today Fact check: False claim about Supreme Court and vaccination) ได้รายงานว่า กรณีข่าวศาลฎีกายกเลิกการฉีดวัคซีนสากลในสหรัฐอเมริกา เป็นข่าวปลอมโดยมีที่มาจากสหรัฐฯ",False,covid-19
ปตท. ปรับขึ้นราคาน้ำมัน เพื่อชะลอการเดินทางของประชาชน ลดการแพร่ระบาดโควิด 19,"ตามที่มีข้อมูลเผยแพร่ในช่องทางสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่อง ปตท. ปรับขึ้นราคาน้ำมัน เพื่อชะลอการเดินทางของประชาชน ลดการแพร่ระบาดโควิด 19 ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยบริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวง พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

จากกรณีที่มีการส่งต่อข้อความบนสื่อต่างๆเกี่ยวกับสาเหตุที่ทำให้ราคาน้ำมันขึ้น เพราะทาง ปตท. ได้ร่วมโครงการต้านโควิด 19 การปรับราคาน้ำมันขึ้นอย่างต่อเนื่อง เพื่อต้องการชะลอการเดินทางของประชาชน และลดการแพร่ระบาดโควิด 19 นั้น ทางบริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน ได้ตรวจสอบข้อมูลและชี้แจงว่าเป็นข่าวที่เคยมีการเผยแพร่ไปแล้วเมื่อวันที่ 22 มิ.ย. 2564 ซึ่งการปรับขึ้นราคาน้ำมันในช่วงนั้น เป็นไปตามต้นทุนราคาน้ำมันที่ปรับตัวเพิ่มขึ้น ไม่ได้เกี่ยวข้องกับวัตถุประสงค์เพื่อการชะลอการเดินทางของประชาชนตามที่มีการส่งต่อข้อมูลแต่อย่างใด โดยธุรกิจน้ำมันในประเทศไทยเป็นการค้าเสรีมาตั้งแต่ปี 2534 มีผู้ประกอบการค้าน้ำมันหลายราย โดยผู้ประกอบการค้าน้ำมันทุกรายมีอิสระในการตั้งราคาโดยมีหน่วยงานของรัฐเป็นผู้กำกับดูแล ได้แก่ สำนักงานนโยบายและแผนพลังงาน กระทรวงพลังงาน แนะนำค่าการตลาดที่เหมาะสม และกรมการค้าภายใน กระทรวงพาณิชย์ ควบคุมให้ผู้ค้าขายตามราคาที่ประกาศ",False,covid-19
รพ. กทม. เปิดช่องทางลงทะเบียนรับยาผู้ป่วยโควิด 19 ทุกสิทธิการรักษา ผ่าน QR Code ,"ตามที่มีการเผยแพร่ข้อมูลข่าวสารในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องรพ. กทม. เปิดช่องทางลงทะเบียนรับยาผู้ป่วยโควิด 19 ทุกสิทธิการรักษา ผ่าน QR Code ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานประชาสัมพันธ์ กรุงเทพมหานคร พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง
สำนักการแพทย์ กรุงเทพมหานคร เปิดช่องทางการลงทะเบียนรับยาผู้ป่วยโควิด 19 ผ่านทาง QR Code เพื่อความสะดวกรวดเร็วในการมารับยาที่โรงพยาบาลในสังกัดกรุงเทพมหานคร เพื่อลดความแออัด ลดการรอคอยในขณะที่มารับยาที่โรงพยาบาล สำหรับผู้ป่วยโควิด 19 ทุกสิทธิการรักษา ได้ตั้งแต่บัดนี้เป็นต้นไป
1. ลงทะเบียนง่าย ๆ ผ่าน QR Code ด้วยการกรอกข้อมูลชื่อที่อยู่ ประวัติการรักษา ประวัติการฉีดวัคซีนป้องกันโควิด 19 และอาการของผู้ป่วย
2. เลือกโรงพยาบาลในสังกัดกรุงเทพมหานครที่ใกล้บ้าน โดยลงทะเบียนก่อนเวลา 12.00 น. สามารถมารับยาได้ภายใน 16.00 น. วันเดียวกัน กรณีลงทะเบียนหลังเวลา 12.00 น.ให้มารับยาในวันรุ่งขึ้น",True,covid-19
อาการเตือนการติดเชื้อโควิด 19 แบบวันต่อวันจากกระทรวงสาธารณสุข,"ตามที่มีการส่งต่อข้อมูลเกี่ยวกับประเด็นอาการเตือนการติดเชื้อโควิด 19 แบบวันต่อวันจากกระทรวงสาธารณสุข ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงกับทางสำนักงานปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลเท็จ

กรณีการโพสต์และแชร์ข้อความถึงอาการเตือนของการติดเชื้อโควิด 19 แบบวันต่อวัน และมีการระบุถึงสายพันธุ์ B.1.1.7 พร้อมกล่าวว่าข้อมูลดังกล่าวสรุปจากกระทรวงสาธารณสุขนั้น ทางสำนักงานปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข ได้ตรวจสอบแล้วชี้แจงว่ากระทรวงสาธารณสุขไม่ได้เป็นผู้ให้ข้อมูลดังกล่าว และจากการตรวจสอบพบว่าสายพันธุ์ B.1.1.7 ซึ่งก็คือ สายพันธุ์อัลฟาที่เคยระบาดในประเทศไทยเมื่อปี 2564 เป็นการนำข่าวปลอมเดิมกลับมาปรับแต่งแล้วแชร์ใหม่ ขอให้กับประชาชนอย่าหลงเชื่อและควรตรวจสอบข้อมูลก่อนแชร์ทุกครั้ง เพื่อไม่ให้เกิดความตื่นตระหนก",False,covid-19
สธ. แนะนำให้ฉีดวัคซีนโควิด 19 พร้อมไข้หวัดใหญ่ได้ สามารถช่วยลดความเสี่ยงทั้ง 2 โรคช่วงฤดูฝน,ตามที่มีการเผยแพร่ข้อมูลในสื่อต่าง ๆ เกี่ยวกับประเด็นเรื่องสธ. แนะนำให้ฉีดวัคซีนโควิด 19 พร้อมไข้หวัดใหญ่ได้ สามารถช่วยลดความเสี่ยงทั้ง 2 โรคช่วงฤดูฝน ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง,True,covid-19
รับประทานใบป่าช้าเหงาผสมน้ำผึ้ง ช่วยรักษาโควิด 19 ได้,"ตามที่ได้มีข้อความเผยแพร่ในสื่อออนไลน์ต่าง ๆ เกี่ยวกับประเด็นเรื่องรับประทานใบป่าช้าเหงาผสมน้ำผึ้ง ช่วยรักษาโควิด 19 ได้ ทางศูนย์ต่อต้านข่าวปลอมได้ตรวจสอบข้อเท็จจริงโดยกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข พบว่าข้อมูลดังกล่าวนั้น เป็นข้อมูลเท็จ

จากข้อความเผยแพร่ในสื่อสังคมออนไลน์ว่ารับประทานใบป่าช้าเหงาผสมน้ำผึ้ง สามารถช่วยรักษาคนที่ติดเชื้อโควิด 19 ได้นั้น ทางกรมการแพทย์แผนไทยและการแพทย์ทางเลือก กระทรวงสาธารณสุข ได้ตรวจสอบเรื่องดังกล่าวและชี้แจงว่า ขณะนี้ยังไม่พบการศึกษาวิจัยใด ๆ ที่พบว่าใบป่าช้าเหงา หรือหนานเฉาเหว่ย ช่วยรักษาโควิด 19 และห้ามผู้ป่วยโรคโควิด 19 รักษาด้วยวิธีการนี้อย่างเด็ดขาด เนื่องจากยังขาดข้อมูลด้านประสิทธิผลและความปลอดภัย ประกอบกับโรคโควิด 19 เป็นโรคติดต่อที่ร้ายแรง ผู้ป่วยต้องอยู่ในความดูแลของบุคลากรทางการแพทย์เท่านั้น ไม่ควรใช้สมุนไพรโดยข่าวลือที่เชื่อต่อกันมา โดยขาดข้อมูลหลักฐานเชิงประจักษ์ เนื่องจากอาจเป็นอันตรายถึงแก่ชีวิตได้",False,covid-19
สธ. ลดกักตัวเหลือ 7 วัน และกลับมาทำงานได้โดยช่วง 3 วันแรก ใส่แมสก์ตลอดเวลา ,"ตามที่มีการเผยแพร่ข้อมูลเกี่ยวกับประเด็นเรื่องสธ. ลดกักตัวเหลือ 7 วัน และกลับมาทำงานได้โดยช่วง 3 วันแรก ใส่แมสก์ตลอดเวลา ทางศูนย์ต่อต้านข่าวปลอมได้ดำเนินการตรวจสอบข้อเท็จจริงโดยสำนักงานปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข พบว่าประเด็นดังกล่าวนั้น เป็นข้อมูลจริง

กระทรวงสาธารณสุขเผยสถานการณ์โควิดพบ ผู้ป่วยปอดอักเสบ ใส่ท่อช่วยหายใจ และเสียชีวิตเพิ่มขึ้นเล็กน้อย อัตราครองเตียงสูงใน 4 จังหวัด แต่อัตราเสียชีวิตลดลงจากการฉีดวัคซีนกว่า 140 ล้านโดส พบช่วยเซฟชีวิตคนไทยไม่ให้ตายจากโควิดมากถึง 4.9 แสนคน ลดจำนวนผู้ป่วยรุนแรงและลดค่าใช้จ่ายการรักษาอาการหนัก ย้ำภูมิคุ้มกันลดลงตามเวลา ต้องฉีดกระตุ้น เผยแอนติบอดี LAAB ล็อตแรกกำลังจะเข้ามาและเตรียมอบรมการใช้ทั่วประเทศ",True,covid-19
